instruction,extension,isa_bases,evidence_kind,asm_occurrences,hdl_occurrences,core_hits,tests_hits,vendor_hits,sample_files
vloxei16.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vloxei32.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vloxei64.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vloxei8.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vlse16.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vlse32.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vlse64.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vlse8.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vluxei16.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vluxei32.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vluxei64.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vluxei8.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmacc.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmacc.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmadc.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmadc.vim,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmadc.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmadc.vvm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmadc.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmadc.vxm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmadd.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmadd.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmand.mm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmandn.mm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmax.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmax.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmaxu.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmaxu.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmerge.vim,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmerge.vvm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmerge.vxm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmfeq.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmfeq.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmfge.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmfgt.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmfle.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmfle.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmflt.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmflt.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmfne.vf,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmfne.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmin.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmin.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vminu.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vminu.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmnand.mm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmnor.mm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmor.mm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmorn.mm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsbc.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsbc.vvm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsbc.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsbc.vxm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsbf.m,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmseq.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmseq.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmseq.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsgt.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsgt.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsgtu.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsgtu.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsif.m,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsle.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsle.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsle.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsleu.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsleu.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsleu.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmslt.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmslt.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsltu.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsltu.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsne.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsne.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsne.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmsof.m,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmul.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmul.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmulh.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmulh.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmulhsu.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmulhsu.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmulhu.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmulhu.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmv.s.x,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmv.v.i,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmv.v.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmv.v.x,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmv.x.s,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmv1r.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmv2r.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmv4r.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmv8r.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmxnor.mm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vmxor.mm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vnclip.wi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vnclip.wv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vnclip.wx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vnclipu.wi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vnclipu.wv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vnclipu.wx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vnmsac.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vnmsac.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vnmsub.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vnmsub.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vnsra.wi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vnsra.wv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vnsra.wx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vnsrl.wi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vnsrl.wv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vnsrl.wx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vor.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vor.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vor.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vredand.vs,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vredmax.vs,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vredmaxu.vs,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vredmin.vs,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vredminu.vs,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vredor.vs,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vredsum.vs,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vredxor.vs,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vrem.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vrem.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vremu.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vremu.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vrgather.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vrgather.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vrgather.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vrgatherei16.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vrsub.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vrsub.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vs1r.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vs2r.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vs4r.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vs8r.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsadd.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsadd.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsadd.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsaddu.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsaddu.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsaddu.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsbc.vvm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsbc.vxm,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vse16.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vse32.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vse64.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vse8.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsext.vf2,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsext.vf4,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsext.vf8,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vslide1down.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vslide1up.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vslidedown.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vslidedown.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vslideup.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vslideup.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsll.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsll.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsll.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsm.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsmul.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsmul.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsoxei16.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsoxei32.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsoxei64.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsoxei8.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsra.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsra.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsra.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsrl.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsrl.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsrl.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsse16.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsse32.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsse64.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsse8.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vssra.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vssra.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vssra.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vssrl.vi,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vssrl.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vssrl.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vssub.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vssub.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vssubu.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vssubu.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsub.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsub.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsuxei16.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsuxei32.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsuxei64.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vsuxei8.v,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vwadd.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vwadd.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vwadd.wv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vwadd.wx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vwaddu.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vwaddu.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vwaddu.wv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vwaddu.wx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vwmacc.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vwmacc.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vwmaccsu.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vwmaccsu.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vwmaccu.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vwmaccu.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vwmaccus.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vwmul.vv,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
vwmul.vx,Zvl32b,RV32;RV64,hdl,0,2,2,0,0,generators/rocket-chip/src/main/scala/rocket/Instructions.scala
